accuracy,avg_evidence_recall,avg_official_score,avg_primary_score,avg_tokens_per_second,method,model_name,n,official_accuracy
0.7,0.0,85.33333333333333,85.33333333333333,4.993464309052302,attention,mlx-community/Qwen2.5-7B-Instruct-4bit,30,0.7
0.8,0.0,94.66666666666667,94.66666666666667,5.108695343787497,attention_l1,mlx-community/Qwen2.5-7B-Instruct-4bit,30,0.8
0.6666666666666666,0.0,92.0,92.0,4.731230407849725,attention_l2,mlx-community/Qwen2.5-7B-Instruct-4bit,30,0.6666666666666666
0.23333333333333334,0.0,38.666666666666664,38.666666666666664,15.686949814102197,compactor,mlx-community/Qwen2.5-7B-Instruct-4bit,30,0.23333333333333334
0.9,0.0,98.0,98.0,11.054841956079372,full,mlx-community/Qwen2.5-7B-Instruct-4bit,30,0.9
0.6666666666666666,0.0,91.33333333333333,91.33333333333333,19.83015689585899,l1_prefill_only,mlx-community/Qwen2.5-7B-Instruct-4bit,30,0.6666666666666666
0.9,0.0,97.33333333333333,97.33333333333333,20.214668475508464,l2_prefill_only,mlx-community/Qwen2.5-7B-Instruct-4bit,30,0.9
0.36666666666666664,0.0,73.33333333333333,73.33333333333333,4.576467599098374,snapkv,mlx-community/Qwen2.5-7B-Instruct-4bit,30,0.36666666666666664
