accuracy,avg_evidence_recall,avg_official_score,avg_ppl,avg_primary_score,avg_tokens_per_second,contains_ground_truth,context_length,method,n,official_accuracy
1.0,0.0,100.0,1.033652217291429,100.0,5.105141129394069,1.0,16357,attention_l1,3,1.0
1.0,0.0,100.0,1.0126276247553714,100.0,4.242184898119484,1.0,16359,attention_l1,3,1.0
0.3333333333333333,0.0,86.66666666666667,1.3058066872228358,86.66666666666667,4.5739815345001285,1.0,16343,attention_l2,3,0.3333333333333333
0.6666666666666666,0.0,93.33333333333333,1.1403665720796585,93.33333333333333,4.518262048807461,1.0,16346,attention_l2,3,0.6666666666666666
0.8333333333333334,0.0,93.33333333333333,1.1164745387375583,93.33333333333333,4.9657541950272535,1.0,16349,attention_l2,6,0.8333333333333334
0.6666666666666666,0.0,90.0,1.2814899975604472,90.0,4.663156141340952,1.0,16352,attention_l2,6,0.6666666666666666
0.3333333333333333,0.0,86.66666666666667,1.4069011473369468,86.66666666666667,4.7518258654944034,1.0,16354,attention_l2,3,0.3333333333333333
0.6666666666666666,0.0,93.33333333333333,1.0493794125891864,93.33333333333333,4.740471667235814,1.0,16355,attention_l2,3,0.6666666666666666
0.6666666666666666,0.0,93.33333333333333,1.141273479983625,93.33333333333333,4.315459814378692,1.0,16357,attention_l2,3,0.6666666666666666
1.0,0.0,100.0,1.0161888219900412,100.0,5.154482475344339,1.0,16359,attention_l2,3,1.0
0.3333333333333333,0.0,33.333333333333336,32.47973118771677,33.333333333333336,14.055418325529459,0.3333333333333333,16343,compactor,3,0.3333333333333333
0.0,0.0,33.333333333333336,42.7525778325365,33.333333333333336,17.59942723147817,0.3333333333333333,16346,compactor,3,0.0
0.5,0.0,56.666666666666664,8.016832490781853,56.666666666666664,17.264649985447633,0.6666666666666666,16349,compactor,6,0.5
0.3333333333333333,0.0,43.333333333333336,18.647025604822705,43.333333333333336,13.661206009450764,0.3333333333333333,16352,compactor,6,0.3333333333333333
0.3333333333333333,0.0,33.333333333333336,25.6116530847307,33.333333333333336,15.51507635453108,0.3333333333333333,16354,compactor,3,0.3333333333333333
0.0,0.0,33.333333333333336,8.403547018828657,33.333333333333336,17.27133336826708,0.6666666666666666,16355,compactor,3,0.0
0.0,0.0,26.666666666666668,42.99811354363948,26.666666666666668,14.66669583005826,0.0,16357,compactor,3,0.0
0.0,0.0,26.666666666666668,14.943205943616254,26.666666666666668,15.909835041361122,0.3333333333333333,16359,compactor,3,0.0
1.0,0.0,100.0,1.0621210051443315,100.0,11.371046822520098,1.0,16343,full,3,1.0
1.0,0.0,100.0,1.016806330386261,100.0,10.811345722768605,1.0,16346,full,3,1.0
1.0,0.0,100.0,1.0029382873572392,100.0,11.106467742635976,1.0,16349,full,6,1.0
1.0,0.0,100.0,1.0154688163792507,100.0,10.818129274221322,1.0,16352,full,6,1.0
0.0,0.0,80.0,1.2699411848232303,80.0,10.782795132643232,1.0,16354,full,3,0.0
1.0,0.0,100.0,1.006859355852471,100.0,11.361086603680846,1.0,16355,full,3,1.0
1.0,0.0,100.0,1.1383679208429225,100.0,10.981318018815847,1.0,16357,full,3,1.0
1.0,0.0,100.0,1.1390656639536885,100.0,11.391633226650526,1.0,16359,full,3,1.0
0.3333333333333333,0.0,86.66666666666667,1.3227691709838891,86.66666666666667,20.59040275725993,1.0,16343,l1_prefill_only,3,0.3333333333333333
0.6666666666666666,0.0,93.33333333333333,1.077883065238331,93.33333333333333,17.88028426225201,1.0,16346,l1_prefill_only,3,0.6666666666666666
0.8333333333333334,0.0,96.66666666666667,1.066301990354848,96.66666666666667,17.732769890979135,1.0,16349,l1_prefill_only,6,0.8333333333333334
0.6666666666666666,0.0,93.33333333333333,1.4870708963463093,93.33333333333333,20.19309747493875,0.8333333333333334,16352,l1_prefill_only,6,0.6666666666666666
0.0,0.0,60.0,1.6482241257740817,60.0,20.876425947518754,1.0,16354,l1_prefill_only,3,0.0
1.0,0.0,100.0,1.0275047948524079,100.0,20.49411120108496,1.0,16355,l1_prefill_only,3,1.0
1.0,0.0,100.0,1.0731689237400166,100.0,21.23552961189296,1.0,16357,l1_prefill_only,3,1.0
0.6666666666666666,0.0,93.33333333333333,1.1001630278344263,93.33333333333333,21.37308044674553,0.6666666666666666,16359,l1_prefill_only,3,0.6666666666666666
1.0,0.0,100.0,1.5244438040577333,100.0,21.556937477159703,1.0,16343,l2_prefill_only,3,1.0
1.0,0.0,100.0,1.0161971809338808,100.0,19.97969469887144,1.0,16346,l2_prefill_only,3,1.0
